# Sensor Zaisentalstraße, Reutlingen, Germany (Citizen Science project sensor.community/4244)
# https://aqicn.org/station/@54451/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2020-11-02T00:00:00.000Z,0.53,2.7,0.9,0.8,1.07,0.236,465
2020-11-03T00:00:00.000Z,0.47,40.29,1.6,1.23,2.57,2.513,454
2020-11-04T00:00:00.000Z,1.1,14.87,3.2,1.95,5.3,1.96,360
2020-11-05T00:00:00.000Z,2.7,34.9,6.23,4.69,10.09,4.732,348
2020-11-06T00:00:00.000Z,3.7,20.85,11.42,8.69,13.3,2.997,334
2020-11-07T00:00:00.000Z,2.1,51.83,9.1,4.75,14.56,6.985,397
2020-11-08T00:00:00.000Z,3.97,32.9,11,8.5,13.32,5.043,353
2020-11-09T00:00:00.000Z,1.73,18.63,8.3,6.05,9.63,2.88,288
2020-11-10T00:00:00.000Z,4,22.83,8.86,7.32,13.39,4.496,333
2020-11-11T00:00:00.000Z,7.97,45.3,14.8,12.13,20.7,6.091,347
2020-11-12T00:00:00.000Z,2.29,24.43,9.44,4.29,11.9,4.522,296
2020-11-13T00:00:00.000Z,1.4,19.57,7.4,6.3,8.19,2.516,311
2020-11-14T00:00:00.000Z,3,23.37,7.27,6.1,8.19,3.27,339
2020-11-15T00:00:00.000Z,0.5,13.4,5.33,2.83,8.43,3.187,291
2020-11-16T00:00:00.000Z,0.5,7.33,1.4,1.03,1.9,0.921,282
2020-11-17T00:00:00.000Z,0.7,11.13,1.77,1.27,5.2,2.788,313
2020-11-18T00:00:00.000Z,2.17,14.27,5.66,4.37,6.5,1.727,370
2020-11-19T00:00:00.000Z,0.5,11.3,2.06,1.4,3.43,1.606,367
2020-11-20T00:00:00.000Z,1.3,21.73,3.57,2.63,6.92,2.946,368
2020-11-21T00:00:00.000Z,5.8,22.67,11.8,9.66,14.34,3.581,313
2020-11-22T00:00:00.000Z,2.1,42.07,7.81,5.3,10.3,3.895,308
2020-11-23T00:00:00.000Z,3.23,23.83,7.4,6,11.5,3.405,275
2020-11-24T00:00:00.000Z,8.4,26.3,12.6,10.81,17.03,4.156,288
2020-11-25T00:00:00.000Z,7.2,27.95,13.45,10.9,18.25,4.938,294
2020-11-26T00:00:00.000Z,5.7,25.63,11.72,8.02,15.17,4.766,292
2020-11-27T00:00:00.000Z,4.8,42.23,11.1,8.52,15.17,4.536,279
2020-11-28T00:00:00.000Z,7.67,22.8,12.7,10.98,14.68,2.82,284
2020-11-29T00:00:00.000Z,6.38,24.9,11.3,10.01,13.05,2.358,288
2020-11-30T00:00:00.000Z,11.4,29.58,15.68,14.43,16.89,2.127,251
2020-12-01T00:00:00.000Z,2.8,20.17,11.4,6.23,15.85,4.912,250
2020-12-02T00:00:00.000Z,3.9,18.98,11.73,9.39,13.46,2.782,276
2020-12-03T00:00:00.000Z,3.5,18.55,8.99,7.27,13.64,3.76,244
2020-12-04T00:00:00.000Z,4.95,25.83,9.4,7.5,12.93,4.27,271
2020-12-05T00:00:00.000Z,4.72,25,13.5,10.11,16.53,4.555,256
2020-12-06T00:00:00.000Z,1.6,29.6,15.74,6.75,18.89,6.776,330
2020-12-07T00:00:00.000Z,0.9,12.85,3.12,2.02,5.04,2.79,292
2020-12-08T00:00:00.000Z,6.9,27.55,15.6,13.73,17.98,3.555,283
2020-12-09T00:00:00.000Z,8.25,41.63,20.58,18.73,22.02,3.995,256
2020-12-10T00:00:00.000Z,7.15,35.85,19.23,13.97,21.3,5.161,261
2020-12-11T00:00:00.000Z,4,25.65,10.9,7.54,12.82,3.511,321
2020-12-12T00:00:00.000Z,1.27,16,6.4,4.97,8.8,2.5,318
2020-12-13T00:00:00.000Z,1.1,10.27,3,2.33,3.8,1.151,299
2020-12-14T00:00:00.000Z,1.93,32.7,5.27,4.05,7.9,3.764,287
2020-12-15T00:00:00.000Z,4.07,22.7,6.85,5.92,8.49,2.292,308
2020-12-16T00:00:00.000Z,2.2,30.17,8.69,7,11.4,4.17,303
2020-12-17T00:00:00.000Z,3.07,19.77,6.5,4.97,8.27,2.331,281
2020-12-18T00:00:00.000Z,2.27,24.3,7.52,4.62,9.61,3.037,308
2020-12-19T00:00:00.000Z,1.73,17,8.32,5.23,10.33,3.118,286
2020-12-20T00:00:00.000Z,1.7,22.7,9.25,6.23,10.47,3.159,302
2020-12-21T00:00:00.000Z,0.8,17.89,5.6,4.23,7.15,2.431,296
2020-12-22T00:00:00.000Z,0.4,6.67,0.7,0.6,0.9,0.64,281
2020-12-23T00:00:00.000Z,0.5,7.43,1.23,0.8,1.8,0.844,307
2020-12-24T00:00:00.000Z,0.5,10.67,1.12,0.8,1.75,1.312,280
2020-12-25T00:00:00.000Z,0.5,16.23,4.45,1.51,6.5,3.223,308
2020-12-26T00:00:00.000Z,2.73,10.15,5.59,4.34,7.14,1.657,296
2020-12-27T00:00:00.000Z,0.6,16.52,4.3,2.29,5.18,1.987,304
2020-12-28T00:00:00.000Z,0.5,22.6,1.3,0.8,2.42,2.928,293
2020-12-29T00:00:00.000Z,0.5,103.13,1.1,0.73,2.72,6.471,289
2020-12-30T00:00:00.000Z,1.3,13.03,3.92,3.17,5.6,1.968,285
2020-12-31T00:00:00.000Z,1.42,108.07,4.12,2.67,5.6,10.245,310
2021-01-01T00:00:00.000Z,3.1,76.17,13.87,10.57,20.39,13.304,307
2021-01-02T00:00:00.000Z,9.1,25.17,13.7,12.3,15.3,2.343,270
2021-01-03T00:00:00.000Z,9.35,29.05,14,12.43,16.67,3.229,283
2021-01-04T00:00:00.000Z,7.63,31.25,19.3,16.54,22.52,4.695,281
2021-01-05T00:00:00.000Z,7.97,26.88,16.23,13.17,18.73,3.899,270
2021-01-06T00:00:00.000Z,4.05,22.52,11.23,8.78,14.03,3.769,285
2021-01-07T00:00:00.000Z,4.9,21.6,9.13,7.03,11.5,3.348,279
2021-01-08T00:00:00.000Z,3.3,21.42,7,5.24,9.82,2.95,288
2021-01-09T00:00:00.000Z,6.57,51.4,10.9,9.38,13.6,4.655,290
2021-01-10T00:00:00.000Z,4,24.73,10.65,8.65,13.98,4.293,283
2021-01-11T00:00:00.000Z,9.5,34.67,13.13,12.23,15.15,3.625,266
2021-01-12T00:00:00.000Z,0.95,10.23,2.5,1.73,4.4,2.119,275
2021-01-13T00:00:00.000Z,0.63,31.33,3.86,2.46,5.2,2.749,268
2021-01-14T00:00:00.000Z,0.6,12.13,3,1.38,5,2.933,262
2021-01-15T00:00:00.000Z,3,26.23,7.47,5.9,16.85,5.795,283
2021-01-16T00:00:00.000Z,3.92,53.35,16.23,13.71,17.57,5.511,272
2021-01-17T00:00:00.000Z,2.9,25.5,14.59,6.26,16.35,5.578,248
2021-01-18T00:00:00.000Z,1.3,13.82,4.2,3.34,4.97,1.575,244
2021-01-19T00:00:00.000Z,1.1,15.73,2.8,2.2,3.78,1.528,219
2021-01-20T00:00:00.000Z,1.4,23.07,4.72,2.9,7.44,4.506,268
2021-01-21T00:00:00.000Z,0.5,31.97,0.9,0.7,1.4,2.16,239
2021-01-22T00:00:00.000Z,0.5,16.57,1,0.8,2.97,4.528,258
2021-01-23T00:00:00.000Z,0.8,14.27,3,1.5,4.73,2.007,263
2021-01-24T00:00:00.000Z,0.6,13.85,1.95,1.52,2.8,1.297,282
2021-01-25T00:00:00.000Z,0.87,23.63,6.55,2.42,8.41,3.61,244
2021-01-26T00:00:00.000Z,1.9,11.4,4.82,3.39,6.69,2.182,277
2021-01-27T00:00:00.000Z,2.38,9.48,4.63,3.8,5.37,1.257,257
2021-01-28T00:00:00.000Z,0.7,12.73,3.77,1.3,6.13,3.178,297
2021-01-29T00:00:00.000Z,0.4,7.13,0.8,0.6,1.4,1.161,276
2021-01-30T00:00:00.000Z,0.5,12.07,2.1,1.14,5.72,3.119,272
2021-01-31T00:00:00.000Z,2.6,15,7.89,6.47,9.33,2.325,278
2021-02-01T00:00:00.000Z,0.6,11.4,3.3,1.73,4.8,2.343,231
2021-02-02T00:00:00.000Z,0.5,7.77,1.79,1.02,2.6,1.348,252
2021-02-03T00:00:00.000Z,0.5,4.26,0.9,0.7,1.1,0.516,227
2021-02-04T00:00:00.000Z,0.6,12.03,1.2,0.87,3.83,3.137,271
2021-02-05T00:00:00.000Z,5.33,21.47,11.08,8.57,14.07,3.692,234
2021-02-06T00:00:00.000Z,11.77,34.53,18.39,16.67,23.63,4.818,247
2021-02-07T00:00:00.000Z,0.87,25.53,11.53,2.7,17.27,7.523,242
2021-02-08T00:00:00.000Z,0.8,40.5,2.96,1.9,4.7,4.194,264
2021-02-09T00:00:00.000Z,11,38.6,21.5,16.29,27.84,6.475,249
2021-02-10T00:00:00.000Z,3.9,34.22,21.06,12.87,25.92,7.73,240
2021-02-11T00:00:00.000Z,2.08,12.52,6.55,5.09,8.35,2.435,239
2021-02-12T00:00:00.000Z,2.15,16.42,6.57,3.95,10.75,3.91,278
2021-02-13T00:00:00.000Z,1.4,8.57,2.63,2.2,3.13,0.952,260
2021-02-14T00:00:00.000Z,0.7,10.23,2.65,1.63,3.7,1.632,243
2021-02-15T00:00:00.000Z,1.4,47.13,6.75,3.47,10.99,6.246,249
2021-02-16T00:00:00.000Z,1.3,14.37,4.8,3.8,5.87,2.036,234
2021-02-17T00:00:00.000Z,0.73,10.02,2,1.2,3.39,2.085,181
2021-02-18T00:00:00.000Z,0.9,11,4.53,2.94,6.29,2.227,272
2021-02-19T00:00:00.000Z,0.5,14.33,2.45,1.2,6.5,4.196,246
2021-02-20T00:00:00.000Z,1.1,15,6.8,3.63,9.1,3.23,251
2021-02-21T00:00:00.000Z,1.07,10.3,6.55,3.27,7.82,2.535,262
2021-02-22T00:00:00.000Z,2.73,13.13,5.92,4.8,6.94,1.893,216
2021-02-23T00:00:00.000Z,3.33,14.5,5.54,4.83,7.3,2.383,234
2021-02-24T00:00:00.000Z,4,19.97,6.22,5.67,7.17,1.44,238
2021-02-25T00:00:00.000Z,4.8,12.8,7.39,6.4,8.43,1.489,238
2021-02-26T00:00:00.000Z,3.3,30,6.57,5.7,7.8,4.464,228
2021-02-27T00:00:00.000Z,1.7,14.03,5.6,3.2,7.3,2.916,265
2021-02-28T00:00:00.000Z,2,13.48,7.28,4.09,8.94,2.724,262
2021-03-01T00:00:00.000Z,2.02,22.07,7,5.6,9.6,3.297,242
2021-03-02T00:00:00.000Z,3.93,17.57,9.13,8.27,10.02,2.015,257
2021-03-03T00:00:00.000Z,6.57,27,12.1,10.77,13.63,2.574,231
2021-03-04T00:00:00.000Z,2.83,15.33,7.29,5.53,10.27,2.661,234
2021-03-05T00:00:00.000Z,4.03,16,9.63,7.9,10.63,2.511,256
2021-03-06T00:00:00.000Z,1.9,15.15,3.88,3.1,5.93,2.377,248
2021-03-07T00:00:00.000Z,6.9,29.93,9.52,8.8,11.64,3.487,269
2021-03-08T00:00:00.000Z,6,19.14,12.29,9.24,13.59,2.699,248
2021-03-09T00:00:00.000Z,6.23,17.38,10.33,9.01,11.3,1.82,257
2021-03-10T00:00:00.000Z,4.3,21.25,11.35,7.17,17.8,5.245,235
2021-03-11T00:00:00.000Z,0.5,15.43,1.3,0.8,2.74,2.991,245
2021-03-12T00:00:00.000Z,0.5,4.8,1.03,0.8,1.37,0.663,249
2021-03-13T00:00:00.000Z,0.5,3.27,0.77,0.6,1,0.372,252
2021-03-14T00:00:00.000Z,0.5,35.35,1.2,0.8,2.85,2.889,243
2021-03-15T00:00:00.000Z,0.6,7.1,2.04,1.5,2.65,0.972,223
2021-03-16T00:00:00.000Z,1.1,20.3,3.1,2.35,3.9,2.172,231
2021-03-17T00:00:00.000Z,1.8,13.75,4.7,3.75,6.63,2.456,259
2021-03-18T00:00:00.000Z,2.4,14.05,7.4,4.87,8.65,2.421,242
2021-03-19T00:00:00.000Z,4.97,18.5,8.8,7.6,10.6,2.412,242
2021-03-20T00:00:00.000Z,1.63,19.42,4.8,2.76,10.11,3.806,252
2021-03-21T00:00:00.000Z,2.88,11.52,5.13,4.23,8.15,2.36,241
2021-03-22T00:00:00.000Z,1.43,19.23,4.95,3.14,7.38,2.89,240
2021-03-23T00:00:00.000Z,4.09,20.39,8.6,6.85,10.82,2.655,317
2021-03-24T00:00:00.000Z,1.3,18.85,10.37,6.47,14.14,4.351,205
2021-03-25T00:00:00.000Z,1.3,11.77,4.8,3.75,8.85,2.951,108
2021-03-26T00:00:00.000Z,1.8,13.65,6.53,3.87,10.33,3.366,250
2021-03-27T00:00:00.000Z,0.5,20.23,1.4,0.9,2.63,1.552,267
2021-03-28T00:00:00.000Z,0.93,17.8,2.7,1.57,3.4,1.57,168
2021-03-29T00:00:00.000Z,1,5,2.97,1.6,3.47,1.036,194
2021-03-30T00:00:00.000Z,2.2,7.97,3.9,3.39,4.53,0.923,225
2021-03-31T00:00:00.000Z,1.53,8.1,4.65,3.26,5.6,1.598,196
2021-04-01T00:00:00.000Z,1.8,12.3,3.8,2.95,5.22,2.672,180
2021-04-02T00:00:00.000Z,3.1,18.03,5.92,4.67,8.35,3.033,204
2021-04-03T00:00:00.000Z,1.7,7.63,4.09,2.62,5.14,1.497,153
2021-04-04T00:00:00.000Z,1.5,6.4,4.7,3.53,5.2,1.266,206
2021-04-05T00:00:00.000Z,0.63,8.15,3.83,2.9,4.62,1.35,177
2021-04-06T00:00:00.000Z,0.9,7,1.96,1.7,2.33,0.707,242
2021-04-07T00:00:00.000Z,1.1,6.15,2.54,1.7,3.18,0.946,165
2021-04-08T00:00:00.000Z,1.47,10.27,3.38,2.7,4.3,1.47,194
2021-04-09T00:00:00.000Z,1.33,21.1,2.92,1.8,6.95,3.055,192
2021-04-10T00:00:00.000Z,0.6,3.97,1.53,1.17,2.1,0.625,170
2021-04-11T00:00:00.000Z,0.6,4.8,1.73,1.33,2.02,0.845,131
2021-04-12T00:00:00.000Z,0.9,9.13,3.6,2.1,5.38,2.012,118
2021-04-13T00:00:00.000Z,2.23,11.1,5.12,3.98,6.24,1.77,140
2021-04-14T00:00:00.000Z,1.43,11.43,4.8,3,6.28,2.529,134
2021-04-15T00:00:00.000Z,1.8,15.53,5.13,3.03,9.3,3.719,123
2021-04-16T00:00:00.000Z,2.47,8.23,4.4,3.77,5.78,1.31,135
2021-04-17T00:00:00.000Z,2.37,15.97,5.67,4.2,8.38,2.724,148
2021-04-18T00:00:00.000Z,5.5,12.3,7.95,7,8.97,1.344,134
2021-04-19T00:00:00.000Z,8.94,26.1,15.7,11.87,17.02,3.084,129
2021-04-20T00:00:00.000Z,5.09,16.73,10.13,7.2,13,3.215,131
2021-04-21T00:00:00.000Z,3.2,18.32,6.59,5.29,13.12,4.51,128
2021-04-22T00:00:00.000Z,1.6,26.13,7.13,3.83,11.7,4.826,118
2021-04-23T00:00:00.000Z,2.06,6.57,3.8,3.07,4.25,0.956,115
2021-04-24T00:00:00.000Z,3.3,10.7,5.7,5.05,6.3,1.404,128
2021-04-25T00:00:00.000Z,1.5,9.57,4.8,2.52,5.57,2.024,162
2021-04-26T00:00:00.000Z,1.77,6.2,3.67,3.27,4.26,0.816,135
2021-04-27T00:00:00.000Z,2.29,6.83,4.3,3.62,5.29,1.025,129
2021-04-28T00:00:00.000Z,2.27,10.17,5.8,4.23,7,1.698,127
2021-04-29T00:00:00.000Z,0.63,9.07,2.76,2.1,4,1.527,116
2021-04-30T00:00:00.000Z,3.2,20.63,9.9,8.27,14.74,4.136,105
2021-05-01T00:00:00.000Z,12.4,27.97,19.86,16.55,23.19,3.894,140
2021-05-02T00:00:00.000Z,5.4,24.87,10,7.6,18.8,5.782,137
2021-05-03T00:00:00.000Z,1.2,12.27,5.19,2.13,10.43,3.981,122
2021-05-04T00:00:00.000Z,1.1,5.09,2.2,1.7,2.62,0.946,125
2021-05-05T00:00:00.000Z,0.5,2.6,1,0.73,1.33,0.464,123
2021-05-06T00:00:00.000Z,0.56,16.2,1.82,1.23,2.22,1.61,112
2021-05-07T00:00:00.000Z,0.6,6.2,1.3,0.94,2.42,1.098,121
2021-05-08T00:00:00.000Z,0.8,5.13,1.53,1.2,3.53,1.273,125
2021-05-09T00:00:00.000Z,0.7,13,1.47,1.02,3.1,1.644,144
2021-05-10T00:00:00.000Z,0.53,3,1.45,0.9,1.99,0.613,140
2021-05-11T00:00:00.000Z,1,11.83,3.55,1.9,4.8,1.946,126
2021-05-12T00:00:00.000Z,0.5,5.67,1.5,1.1,2.7,1.039,118
2021-05-13T00:00:00.000Z,0.56,4.67,1.9,0.9,2.77,1.103,146
2021-05-14T00:00:00.000Z,0.5,9.27,0.9,0.7,1.8,1.042,133
2021-05-15T00:00:00.000Z,0.56,11.03,1,0.8,1.4,1.269,150
2021-05-16T00:00:00.000Z,0.5,4.59,0.87,0.7,1.02,0.469,148
2021-05-17T00:00:00.000Z,0.5,14.17,0.7,0.6,0.87,1.24,132
2021-05-18T00:00:00.000Z,0.5,6.27,0.9,0.7,1.3,0.696,112
2021-05-19T00:00:00.000Z,0.56,4.57,1,0.8,1.3,0.493,148
2021-05-20T00:00:00.000Z,0.5,4.17,1.07,0.8,1.3,0.421,155
2021-05-21T00:00:00.000Z,0.6,5.97,1,0.8,1.6,0.665,145
2021-05-22T00:00:00.000Z,0.5,2.06,0.9,0.7,1.1,0.301,125
2021-05-23T00:00:00.000Z,0.5,2.2,0.8,0.7,1.2,0.399,165
2021-05-24T00:00:00.000Z,0.6,3.37,1.5,0.9,2.17,0.737,147
2021-05-25T00:00:00.000Z,0.5,2.67,0.83,0.7,1,0.244,165
2021-05-26T00:00:00.000Z,0.6,10.27,1.1,0.9,1.37,0.802,164
2021-05-27T00:00:00.000Z,0.77,2.77,1.2,0.97,1.5,0.439,154
2021-05-28T00:00:00.000Z,1.3,7.57,2.49,2,3.6,1.099,158
2021-05-29T00:00:00.000Z,0.6,6.57,1.4,1.12,3.7,1.341,137
2021-05-30T00:00:00.000Z,1.3,6.97,2.9,2.1,3.6,1.033,167
2021-05-31T00:00:00.000Z,1.3,4.3,2.1,1.7,2.87,0.708,135
2021-06-01T00:00:00.000Z,1.1,5.3,2.2,1.6,3.67,1.055,169
2021-06-02T00:00:00.000Z,1.3,7.67,2.94,1.87,3.62,1.08,156
2021-06-03T00:00:00.000Z,1.03,6.17,3.07,2.37,3.5,0.925,148
2021-06-04T00:00:00.000Z,1.63,5.9,3.13,2.7,3.9,0.886,160
2021-06-05T00:00:00.000Z,0.5,2.9,1,0.73,1.5,0.518,159
2021-06-06T00:00:00.000Z,0.63,30.67,11.2,1.29,23.47,11.076,200
2021-06-07T00:00:00.000Z,4,28.7,17.27,13.28,18.98,5.022,324
2021-06-08T00:00:00.000Z,3.37,28.9,9.36,6.77,14.84,6.241,241
2021-06-09T00:00:00.000Z,6.3,18.5,13.07,10.15,14.88,3.146,264
2021-06-10T00:00:00.000Z,3.2,14.7,6.73,5.07,10.8,3.045,175
2021-06-11T00:00:00.000Z,2.57,9.57,6.49,5.53,7.4,1.312,180
2021-06-12T00:00:00.000Z,0.73,7.2,4,1.73,5.57,1.884,162
2021-06-13T00:00:00.000Z,1.1,31.7,2.37,1.83,4.23,2.638,163
2021-06-14T00:00:00.000Z,1.23,5.17,2.52,1.82,3.29,0.885,197
2021-06-15T00:00:00.000Z,1.12,5.47,2.43,1.8,3.33,0.977,194
2021-06-16T00:00:00.000Z,1.7,6.13,2.64,2.31,3.26,0.819,172
2021-06-17T00:00:00.000Z,1.87,5.9,3.23,2.7,3.9,0.798,241
2021-06-18T00:00:00.000Z,2.63,7.37,4.5,4,5.2,0.832,241
2021-06-19T00:00:00.000Z,2.29,8.69,4.9,3.93,5.8,1.33,279
2021-06-20T00:00:00.000Z,0.9,10.8,3.77,1.7,6.3,2.608,303
2021-06-21T00:00:00.000Z,0.7,4.5,1.67,1.29,2.45,0.844,273
2021-06-22T00:00:00.000Z,0.9,6.6,2.63,1.8,3.7,1.121,231
2021-06-23T00:00:00.000Z,0.5,200.67,1.39,1,2.06,14.472,290
2021-06-24T00:00:00.000Z,0.6,4.23,1.5,1.03,2,0.704,262
2021-06-25T00:00:00.000Z,0.6,6.27,1.53,1.1,4.04,1.595,296
2021-06-26T00:00:00.000Z,2.52,11.6,6.2,3.7,7.7,2.209,307
2021-06-27T00:00:00.000Z,0.93,14.97,3.5,2.5,8.33,3.089,308
2021-06-28T00:00:00.000Z,1.4,61.73,3.49,2.6,5.09,4.815,290
2021-06-29T00:00:00.000Z,0.6,5.43,1.33,1,2.29,1.122,318
2021-06-30T00:00:00.000Z,0.4,2.6,0.83,0.63,1.12,0.358,298
2021-07-01T00:00:00.000Z,1,5.6,2.29,1.85,3.53,1.171,264
2021-07-02T00:00:00.000Z,2.43,10.5,5,4,5.9,1.649,254
2021-07-03T00:00:00.000Z,1.97,8.97,5.55,4.09,6.83,1.657,330
2021-07-04T00:00:00.000Z,0.6,7.3,3.1,1.34,4.09,1.621,325
2021-07-05T00:00:00.000Z,0.6,25.2,1.03,0.87,1.42,1.535,264
2021-07-06T00:00:00.000Z,0.67,3.17,1.5,1.2,1.83,0.516,301
2021-07-07T00:00:00.000Z,0.5,19.2,1.8,1.1,2.73,2.142,271
2021-07-08T00:00:00.000Z,1.27,6.53,3.2,2.37,4.17,1.142,290
2021-07-09T00:00:00.000Z,1.6,7.6,3.32,2.9,4.73,1.35,328
2021-07-10T00:00:00.000Z,1.12,11.37,3,2.04,6.35,2.406,329
2021-07-11T00:00:00.000Z,0.8,5.09,1.8,1.4,2.13,0.712,358
2021-07-12T00:00:00.000Z,1.07,5,2.1,1.53,2.83,0.78,267
2021-07-13T00:00:00.000Z,0.4,3.8,1.29,0.77,1.77,0.646,240
2021-07-14T00:00:00.000Z,0.5,3.7,1.72,0.8,2.23,0.765,258
2021-07-15T00:00:00.000Z,0.4,3.4,0.6,0.5,1.3,0.517,314
2021-07-16T00:00:00.000Z,0.8,13.6,3.23,1.63,4.92,3.025,273
2021-07-17T00:00:00.000Z,10.43,22.63,14.2,13.2,15.4,2.253,330
2021-07-18T00:00:00.000Z,1.4,14.4,9.66,2.87,11.03,3.924,284
2021-07-19T00:00:00.000Z,1.4,14.93,4.57,3.51,5.43,2.328,249
2021-07-20T00:00:00.000Z,7.67,17.35,12.07,10.15,13.92,2.105,273
2021-07-21T00:00:00.000Z,5,11.5,8.63,7.6,9.5,1.344,298
2021-07-22T00:00:00.000Z,5.37,12.57,8.1,6.9,9.6,1.588,244
2021-07-23T00:00:00.000Z,6.5,68.63,9.69,8.6,10.6,3.758,294
2021-07-24T00:00:00.000Z,3.73,16.07,6.67,5.7,11.14,3.303,289
2021-07-25T00:00:00.000Z,1.57,20.8,6.2,2.93,7.87,2.828,327
2021-07-26T00:00:00.000Z,1.9,19.73,3.6,3.03,4.26,2.243,323
2021-07-27T00:00:00.000Z,2.67,18.53,4.4,4.09,4.87,1.354,345
2021-07-28T00:00:00.000Z,2,9.63,3.49,2.97,5,1.42,350
2021-07-29T00:00:00.000Z,2.13,6.23,3.83,3.29,4.43,0.837,293
2021-07-30T00:00:00.000Z,2,10.47,5.4,4.97,5.9,0.955,247
2021-07-31T00:00:00.000Z,0.9,7.8,2.29,1.5,4.07,1.556,269
2021-08-01T00:00:00.000Z,1.4,5.6,3.17,2.67,3.67,0.774,267
2021-08-02T00:00:00.000Z,0.8,3.03,1.67,1.27,2.17,0.544,248
2021-08-03T00:00:00.000Z,0.6,7.23,1.8,1.35,2.2,0.854,264
2021-08-04T00:00:00.000Z,1.1,5,1.9,1.5,2.27,0.588,223
2021-08-05T00:00:00.000Z,0.6,4.47,1.5,1,2.5,0.872,258
2021-08-06T00:00:00.000Z,0.6,4.83,1.5,1.1,2.06,0.631,317
2021-08-07T00:00:00.000Z,0.6,3.67,1.8,1.43,2.2,0.563,321
2021-08-08T00:00:00.000Z,0.6,3.03,1.3,1,1.73,0.502,294
2021-08-09T00:00:00.000Z,0.77,5.07,1.55,1.2,1.9,0.569,228
2021-08-10T00:00:00.000Z,1.2,5.83,2.6,2,3.5,0.916,304
2021-08-11T00:00:00.000Z,2.2,7.07,3.87,3.5,4.3,0.749,239
2021-08-12T00:00:00.000Z,4.09,10.4,6.19,5.23,7.77,1.493,294
2021-08-13T00:00:00.000Z,3.5,11.47,6.9,5.4,8.5,1.741,539
2021-08-14T00:00:00.000Z,4.07,16.5,7.4,6.4,8.61,2.061,444
2021-08-15T00:00:00.000Z,3,15.3,9,6.27,10.5,2.709,462
2021-08-16T00:00:00.000Z,0.67,15.2,3.63,2.52,7.67,3.639,522
2021-08-17T00:00:00.000Z,1.8,27.07,4.47,3.57,6.1,2.2,555
2021-08-18T00:00:00.000Z,0.7,13,1.77,1.3,9.52,4.233,451
2021-08-19T00:00:00.000Z,0.7,15.93,1.23,1.07,1.67,0.764,548
2021-08-20T00:00:00.000Z,1.3,9.3,2.29,1.97,3.17,1.28,513
2021-08-21T00:00:00.000Z,2.67,15.43,4.59,3.82,5.4,1.088,553
2021-08-22T00:00:00.000Z,0.8,7.4,3.33,2.37,4.53,1.36,519
2021-08-23T00:00:00.000Z,1.27,8.57,2.29,1.93,4.03,1.447,561
2021-08-24T00:00:00.000Z,2,10.6,3.73,3.13,5.13,1.856,535
2021-08-25T00:00:00.000Z,2.29,12.5,5.4,3.9,9.83,2.974,526
2021-08-26T00:00:00.000Z,1.4,29.07,3.75,3.07,5.57,3.08,396
2021-08-27T00:00:00.000Z,0.7,26.27,3.5,2.37,4.59,2.555,424
2021-08-28T00:00:00.000Z,0.87,7.67,3.1,2.29,4.4,1.457,379
2021-08-29T00:00:00.000Z,0.9,36.1,3.93,2.35,4.72,2.59,401
2021-08-30T00:00:00.000Z,1.12,14.9,5.65,2.5,7.97,3.514,514
2021-08-31T00:00:00.000Z,2.87,14.57,6.53,4.3,9.66,2.96,533
2021-09-01T00:00:00.000Z,2.5,13.9,5.37,3.73,7.07,2.075,531
2021-09-02T00:00:00.000Z,2.5,8.1,4.93,3.9,5.7,1.126,520
2021-09-03T00:00:00.000Z,3.7,8.83,5.8,5.23,6.53,1.038,551
2021-09-04T00:00:00.000Z,3.2,11.1,6.2,4.3,7.5,1.759,546
2021-09-05T00:00:00.000Z,2.43,9.5,5.53,4.26,6.77,1.511,479
2021-09-06T00:00:00.000Z,3.1,10.63,5.92,5,6.75,1.225,472
2021-09-07T00:00:00.000Z,4.17,11.7,7.8,5.87,8.93,1.711,459
2021-09-08T00:00:00.000Z,3.33,15.38,6.7,5.47,9.6,2.636,581
2021-09-09T00:00:00.000Z,3.1,11.4,6.1,4.4,7.5,1.888,510
2021-09-10T00:00:00.000Z,3,11.67,6.87,4.9,8.15,1.971,573
2021-09-11T00:00:00.000Z,1.1,10.93,3,2.06,4.9,2.629,576
2021-09-12T00:00:00.000Z,1.07,8,2.73,1.77,3.47,1.182,576
2021-09-13T00:00:00.000Z,2.2,6.13,3.5,2.83,4.09,0.792,575
2021-09-14T00:00:00.000Z,2.2,44.7,4.42,3.53,5.33,2.237,582
2021-09-15T00:00:00.000Z,1.2,8.69,3.8,2.87,5.25,1.661,573
2021-09-16T00:00:00.000Z,0.5,17.73,4.51,1.7,9.1,4.856,574
2021-09-17T00:00:00.000Z,1.9,8.77,4.92,3.3,6.13,1.637,570
2021-09-18T00:00:00.000Z,1.57,8.9,5.59,3.22,6.63,1.858,576
2021-09-19T00:00:00.000Z,0.7,10.43,4.67,1.37,7.5,2.917,575
2021-09-20T00:00:00.000Z,0.9,10.7,5.9,5.07,7.07,1.857,578
2021-09-21T00:00:00.000Z,3.7,12.97,8.63,6.27,9.93,2.124,575
2021-09-22T00:00:00.000Z,1.77,12.9,5.47,3.87,9.23,2.885,575
2021-09-23T00:00:00.000Z,1.4,42.03,3.9,2.5,5.8,3.06,583
2021-09-24T00:00:00.000Z,1.6,8.19,4.3,3.03,5.13,1.302,574
